filename,file_type,plasmid_name,plasmid_accession,contig,pctId,coverage,hit_len,template_length,subj_start,subj_end,query_start,query_end,read_len,contig_cover,contig_len
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_18_genome.fasta,short,IncFIB(H89-PhagePlasmid),HG530657,NODE_407_length_1931_cov_5.458564:1006..1931:IncFIB(H89-PhagePlasmid)_1__HG530657:91.300000,98.6,                                  92.6,926,1000,1006,1931,                                  1,926,1000000,1000000,1931.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col440I,CP023920,NODE_132_length_7104_cov_4.298725:5563..5672:Col440I_1__CP023920:92.105263,95.45,                                  96.49,110,114,5563,5672,                                  1,110,1000000,1000000,7104.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col440II,CP023921,NODE_135_length_6554_cov_5.784859:3676..3956:Col440II_1__CP023921:90.425532,90.75,                                  99.65,281,282,3676,3956,                                  2,282,1000000,1000000,6554.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col(pHAD28),KU674895,NODE_135_length_6554_cov_5.784859:6453..6554:Col(pHAD28)_1__KU674895:73.282443,94.12,                                  77.86,102,131,6453,6554,                                  1,102,1000000,1000000,6554.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col440I,CP023920,NODE_135_length_6554_cov_5.784859:4575..4688:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,4575,4688,                                  1,114,1000000,1000000,6554.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col440I,CP023920,NODE_155_length_5496_cov_3.378419:2431..2540:Col440I_1__CP023920:88.596491,91.82,                                  96.49,110,114,2431,2540,                                  1,110,1000000,1000000,5496.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col440I,CP023920,NODE_177_length_5039_cov_2.417039:884..993:Col440I_1__CP023920:90.350877,93.64,                                  96.49,110,114,884,993,                                  1,110,1000000,1000000,5039.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col440I,CP023920,NODE_229_length_3416_cov_3.574203:3234..3347:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,3234,3347,                                  1,114,1000000,1000000,3416.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,IncQ1,M28829,NODE_284_length_2312_cov_1.790507:927..1722:IncQ1_1__M28829:100.000000,100.0,                                  100.0,796,796,927,1722,                                  1,796,1000000,1000000,2312.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,ColpVC,JX133088,NODE_293_length_2177_cov_1.705253:265..455:ColpVC_1__JX133088:96.891192,97.91,                                  98.96,191,193,265,455,                                  1,191,1000000,1000000,2177.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col(pHAD28),KU674895,NODE_880_length_559_cov_2.397260:1..92:Col(pHAD28)_1__KU674895:67.938931,96.74,                                  70.23,92,131,1,92,                                  38,129,1000000,1000000,559.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,Col(pHAD28),KU674895,NODE_982_length_524_cov_2.258065:444..524:Col(pHAD28)_1__KU674895:60.305344,97.53,                                  61.83,81,131,444,524,                                  1,81,1000000,1000000,524.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,IncX3,JN247852,NODE_76_length_35055_cov_27.130446:5368..5741:IncX3_1__JN247852:100.000000,100.0,                                  100.0,374,374,5368,5741,                                  1,374,1000000,1000000,35055.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,IncFII(pBK30683),KF954760,NODE_105_length_17509_cov_19.751208:4285..4511:IncFII(pBK30683)_1__KF954760:100.000000,100.0,                                  100.0,227,227,4285,4511,                                  1,227,1000000,1000000,17509.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,IncFIA(pBK30683),KF954760,NODE_110_length_14985_cov_18.981835:10154..10448:IncFIA(pBK30683)_1__KF954760:99.661017,99.66,                                  100.0,295,295,10154,10448,                                  1,295,1000000,1000000,14985.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,IncFIB(K),JN233704,NODE_117_length_12745_cov_8.732494:7989..8548:IncFIB(K)_1__JN233704:100.000000,100.0,                                  100.0,560,560,7989,8548,                                  1,560,1000000,1000000,12745.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,IncN,AY046276,NODE_124_length_11935_cov_25.599543:5736..6249:IncN_1__AY046276:99.221790,99.22,                                  100.0,514,514,5736,6249,                                  1,514,1000000,1000000,11935.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,ColRNAI,DQ298019,NODE_136_length_9319_cov_26.267776:6559..6688:ColRNAI_1__DQ298019:100.000000,100.0,                                  100.0,130,130,6559,6688,                                  1,130,1000000,1000000,9319.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,IncFII(K),CP000648,NODE_138_length_8381_cov_10.065860:6386..6533:IncFII(K)_1__CP000648:100.000000,100.0,                                  100.0,148,148,6386,6533,                                  1,148,1000000,1000000,8381.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col440I,CP023920,NODE_146_length_7118_cov_5.907389:6973..7083:Col440I_1__CP023920:91.228070,93.69,                                  97.37,111,114,6973,7083,                                  1,111,1000000,1000000,7118.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_155_length_5929_cov_17.309401:424..554:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,424,554,                                  1,131,1000000,1000000,5929.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(MGD2),NC003789,NODE_163_length_5322_cov_7.367045:613..713:Col(MGD2)_1__NC_003789:67.647059,91.09,                                  74.26,101,136,613,713,                                  1,101,1000000,1000000,5322.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col440I,CP023920,NODE_165_length_4984_cov_34.142093:1720..1833:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,1720,1833,                                  1,114,1000000,1000000,4984.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col440I,CP023920,NODE_187_length_3525_cov_6.353408:3359..3472:Col440I_1__CP023920:96.491228,96.49,                                  100.0,114,114,3359,3472,                                  1,114,1000000,1000000,3525.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_189_length_3518_cov_14.231086:2176..2305:Col(pHAD28)_1__KU674895:90.146262,90.84,                                  99.24,131,131,2176,2305,                                  1,131,1000000,1000000,3518.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_205_length_2827_cov_4.813008:163..293:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,163,293,                                  1,131,1000000,1000000,2827.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_206_length_2814_cov_22.691794:49..179:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,49,179,                                  1,131,1000000,1000000,2814.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(IMGS31),NC011406,NODE_209_length_2667_cov_16.577769:1023..1220:Col(IMGS31)_1__NC_011406:99.494949,99.49,                                  100.0,198,198,1023,1220,                                  1,198,1000000,1000000,2667.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col440I,CP023920,NODE_213_length_2632_cov_46.939865:670..779:Col440I_1__CP023920:88.596491,91.82,                                  96.49,110,114,670,779,                                  1,110,1000000,1000000,2632.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(IRGK),AY543071,NODE_222_length_2470_cov_5.141762:152..335:Col(IRGK)_1__AY543071:100.000000,100.0,                                  100.0,184,184,152,335,                                  1,184,1000000,1000000,2470.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_223_length_2423_cov_10.661164:56..174:Col(pHAD28)_1__KU674895:85.496183,94.12,                                  90.84,119,131,56,174,                                  1,119,1000000,1000000,2423.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,IncFIA(HI1),AF250878,NODE_227_length_2283_cov_24.297410:1015..1401:IncFIA(HI1)_1__AF250878:98.711340,98.97,                                  99.74,387,388,1015,1401,                                  2,388,1000000,1000000,2283.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_228_length_2242_cov_9.706742:1994..2124:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,1994,2124,                                  1,131,1000000,1000000,2242.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_233_length_2037_cov_19.166493:1129..1259:Col(pHAD28)_1__KU674895:100.000000,100.0,                                  100.0,131,131,1129,1259,                                  1,131,1000000,1000000,2037.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,IncP6,JF785550,NODE_258_length_1447_cov_2.578431:774..1447:IncP6_1__JF785550:83.250620,99.55,                                  83.62,674,806,774,1447,                                  1,674,1000000,1000000,1447.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col440I,CP023920,NODE_290_length_1094_cov_8.621788:894..1007:Col440I_1__CP023920:94.736842,94.74,                                  100.0,114,114,894,1007,                                  1,114,1000000,1000000,1094.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_335_length_731_cov_4.300000:169..297:Col(pHAD28)_1__KU674895:94.656489,96.12,                                  98.47,129,131,169,297,                                  1,129,1000000,1000000,731.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col440II,CP023921,NODE_373_length_611_cov_1.422449:185..465:Col440II_1__CP023921:90.780142,91.1,                                  99.65,281,282,185,465,                                  2,282,1000000,1000000,611.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_56_genome.fasta,short,Col(pHAD28),KU674895,NODE_388_length_580_cov_1.651416:460..575:Col(pHAD28)_1__KU674895:83.206107,93.97,                                  88.55,116,131,460,575,                                  14,129,1000000,1000000,580.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_1_length_14521_cov_12.154167_component_0:2334..2464:Col(pHAD28)_1__KU674895:90.215128,90.91,                                  99.24,132,131,2334,2464,                                  1,131,1000000,12.154167,14521.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col(MGD2),NC003789,NODE_3_length_5294_cov_9.423159_component_3:2262..2362:Col(MGD2)_1__NC_003789:67.647059,91.09,                                  74.26,101,136,2262,2362,                                  1,101,1000000,9.423159,5294.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col440I,CP023920,NODE_4_length_5228_cov_5.053848_component_0:116..225:Col440I_1__CP023920:92.105263,95.45,                                  96.49,110,114,116,225,                                  1,110,1000000,5.053848,5228.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col440I,CP023920,NODE_6_length_4884_cov_3.438169_component_4:158..271:Col440I_1__CP023920:96.491228,96.49,                                  100.0,114,114,158,271,                                  1,114,1000000,3.438169,4884.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_8_length_4375_cov_7.679126_component_2:3907..4037:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,3907,4037,                                  1,131,1000000,7.679126,4375.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_9_length_4263_cov_3.962578_component_0:4119..4249:Col(pHAD28)_1__KU674895:94.656489,94.66,                                  100.0,131,131,4119,4249,                                  1,131,1000000,3.962578,4263.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col440I,CP023920,NODE_13_length_3183_cov_4.596669_component_2:2983..3096:Col440I_1__CP023920:100.000000,100.0,                                  100.0,114,114,2983,3096,                                  1,114,1000000,4.596669,3183.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col(IMGS31),NC011406,NODE_14_length_2667_cov_12.463865_component_9:2194..2391:Col(IMGS31)_1__NC_011406:99.494949,99.49,                                  100.0,198,198,2194,2391,                                  1,198,1000000,12.463865,2667.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col(IRGK),AY543071,NODE_16_length_2469_cov_7.774276_component_10:2135..2318:Col(IRGK)_1__AY543071:100.000000,100.0,                                  100.0,184,184,2135,2318,                                  1,184,1000000,7.774276,2469.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_89_plasmid.fasta,short,Col440I,CP023920,NODE_17_length_2295_cov_7.375805_component_0:252..365:Col440I_1__CP023920:92.982456,92.98,                                  100.0,114,114,252,365,                                  1,114,1000000,7.375805,2295.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_31_genome.fasta,short,Col440II,CP023921,NODE_29_length_4593_cov_2.798077:4161..4441:Col440II_1__CP023921:90.425532,90.75,                                  99.65,281,282,4161,4441,                                  2,282,1000000,1000000,4593.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_31_genome.fasta,short,Col440I,CP023920,NODE_29_length_4593_cov_2.798077:1627..1740:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,1627,1740,                                  1,114,1000000,1000000,4593.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_31_genome.fasta,short,Col440I,CP023920,NODE_34_length_4112_cov_2.429216:3992..4101:Col440I_1__CP023920:92.105263,95.45,                                  96.49,110,114,3992,4101,                                  1,110,1000000,1000000,4112.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_31_genome.fasta,short,Col(pHAD28),KU674895,NODE_39_length_3324_cov_1.921012:3..93:Col(pHAD28)_1__KU674895:65.648855,94.51,                                  69.47,91,131,3,93,                                  1,91,1000000,1000000,3324.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_31_genome.fasta,short,ColRNAI,DQ298019,NODE_48_length_2375_cov_1.944987:2267..2375:ColRNAI_1__DQ298019:76.923077,91.74,                                  83.85,109,130,2267,2375,                                  1,109,1000000,1000000,2375.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_31_genome.fasta,short,ColpVC,JX133088,NODE_126_length_480_cov_0.835655:181..371:ColpVC_1__JX133088:96.891192,97.91,                                  98.96,191,193,181,371,                                  1,191,1000000,1000000,480.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_27_plasmid.fasta,short,Col440II,CP023921,NODE_2_length_11597_cov_21.889160_component_0:7383..7664:Col440II_1__CP023921:97.872340,97.87,                                  100.0,282,282,7383,7664,                                  1,282,1000000,21.88916,11597.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_27_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_2_length_11597_cov_21.889160_component_0:1896..2026:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,1896,2026,                                  1,131,1000000,21.88916,11597.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_27_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_2_length_11597_cov_21.889160_component_0:11442..11572:Col(pHAD28)_1__KU674895:90.839695,90.84,                                  100.0,131,131,11442,11572,                                  1,131,1000000,21.88916,11597.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_27_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_3_length_9978_cov_17.785837_component_0:6675..6805:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,6675,6805,                                  1,131,1000000,17.785837,9978.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_27_plasmid.fasta,short,Col440I,CP023920,NODE_5_length_6341_cov_35.866559_component_3:5562..5671:Col440I_1__CP023920:92.982456,96.36,                                  96.49,110,114,5562,5671,                                  2,111,1000000,35.866559,6341.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_27_plasmid.fasta,short,Col440I,CP023920,NODE_10_length_2632_cov_14.682597_component_7:773..882:Col440I_1__CP023920:88.596491,91.82,                                  96.49,110,114,773,882,                                  1,110,1000000,14.682597,2632.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,IncFIB(K),JN233704,NODE_70_length_50293_cov_28.767320:43158..43717:IncFIB(K)_1__JN233704:98.928571,98.93,                                  100.0,560,560,43158,43717,                                  1,560,1000000,1000000,50293.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,IncN4,JQ996149,NODE_94_length_34555_cov_29.240170:5024..5499:IncN4_1__JQ996149:99.789916,99.79,                                  100.0,476,476,5024,5499,                                  1,476,1000000,1000000,34555.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,Col440II,CP023921,NODE_254_length_9486_cov_2.630005:8600..8881:Col440II_1__CP023921:100.000000,100.0,                                  100.0,282,282,8600,8881,                                  1,282,1000000,1000000,9486.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,Col(pHAD28),KU674895,NODE_254_length_9486_cov_2.630005:4207..4337:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,4207,4337,                                  1,131,1000000,1000000,9486.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,Col(pHAD28),KU674895,NODE_254_length_9486_cov_2.630005:15..145:Col(pHAD28)_1__KU674895:91.603053,91.6,                                  100.0,131,131,15,145,                                  1,131,1000000,1000000,9486.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,Col156,NC009781,NODE_322_length_5292_cov_4.640108:2762..2915:Col156_1__NC_009781:94.805195,94.81,                                  100.0,154,154,2762,2915,                                  1,154,1000000,1000000,5292.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,IncQ1,M28829,NODE_355_length_3843_cov_5.992208:117..645:IncQ1_1__M28829:66.457286,100.0,                                  66.46,529,796,117,645,                                  1,529,1000000,1000000,3843.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,Col(pHAD28),KU674895,NODE_382_length_3192_cov_8.489092:1750..1880:Col(pHAD28)_1__KU674895:100.000000,100.0,                                  100.0,131,131,1750,1880,                                  1,131,1000000,1000000,3192.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,Col(pHAD28),KU674895,NODE_410_length_2668_cov_14.797016:1452..1582:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,1452,1582,                                  1,131,1000000,1000000,2668.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,Col440I,CP023920,NODE_411_length_2632_cov_19.569494:304..413:Col440I_1__CP023920:88.596491,91.82,                                  96.49,110,114,304,413,                                  1,110,1000000,1000000,2632.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,ColpVC,JX133088,NODE_453_length_1904_cov_20.232754:1363..1555:ColpVC_1__JX133088:97.409326,97.41,                                  100.0,193,193,1363,1555,                                  1,193,1000000,1000000,1904.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,Col(MG828),NC008486,NODE_488_length_1627_cov_2.972112:125..382:Col(MG828)_1__NC_008486:92.748092,94.19,                                  98.47,258,262,125,382,                                  1,258,1000000,1000000,1627.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,pKPC-CAV1321,CP011611,NODE_11_length_69383_cov_4.807672_component_0:55949..56544:pKPC-CAV1321_1__CP011611:100.000000,100.0,                                  100.0,596,596,55949,56544,                                  1,596,1000000,4.807672,69383.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_38_length_12152_cov_6.137977_component_6:3705..3835:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,3705,3835,                                  1,131,1000000,6.137977,12152.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col440I,CP023920,NODE_38_length_12152_cov_6.137977_component_6:12084..12152:Col440I_1__CP023920:59.649123,98.55,                                  60.53,69,114,12084,12152,                                  46,114,1000000,6.137977,12152.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_44_length_7381_cov_10.156336_component_6:5076..5206:Col(pHAD28)_1__KU674895:91.603053,91.6,                                  100.0,131,131,5076,5206,                                  1,131,1000000,10.156336,7381.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col440I,CP023920,NODE_46_length_5424_cov_10.855365_component_6:667..780:Col440I_1__CP023920:94.736842,94.74,                                  100.0,114,114,667,780,                                  1,114,1000000,10.855365,5424.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col440I,CP023920,NODE_46_length_5424_cov_10.855365_component_6:3180..3293:Col440I_1__CP023920:92.982456,92.98,                                  100.0,114,114,3180,3293,                                  1,114,1000000,10.855365,5424.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col440II,CP023921,NODE_55_length_3096_cov_2.988908_component_0:255..535:Col440II_1__CP023921:90.425532,90.75,                                  99.65,281,282,255,535,                                  2,282,1000000,2.988908,3096.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_58_length_2869_cov_4.026201_component_6:62..192:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,62,192,                                  1,131,1000000,4.026201,2869.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col(IMGS31),NC011406,NODE_60_length_2667_cov_13.428123_component_18:1..186:Col(IMGS31)_1__NC_011406:93.434343,99.46,                                  93.94,186,198,1,186,                                  1,186,1000000,13.428123,2667.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col(IMGS31),NC011406,NODE_60_length_2667_cov_13.428123_component_18:2535..2667:Col(IMGS31)_1__NC_011406:66.666667,99.25,                                  67.17,133,198,2535,2667,                                  66,198,1000000,13.428123,2667.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_61_length_2545_cov_43.825495_component_6:719..849:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,719,849,                                  1,131,1000000,43.825495,2545.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_62_length_2334_cov_2.653412_component_6:2128..2258:Col(pHAD28)_1__KU674895:90.215128,90.91,                                  99.24,132,131,2128,2258,                                  1,131,1000000,2.653412,2334.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_76_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_64_length_1998_cov_2.338839_component_6:1840..1970:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,1840,1970,                                  1,131,1000000,2.338839,1998.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_28_genome.fasta,short,IncFII(Yp),CP000670,NODE_39_length_41188_cov_26.488616:38367..38593:IncFII(Yp)_1__CP000670:91.029550,92.64,                                  98.26,231,230,38367,38593,                                  1,230,1000000,1000000,41188.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_28_genome.fasta,short,IncFIA(HI1),AF250878,NODE_44_length_35114_cov_26.326722:26365..26752:IncFIA(HI1)_1__AF250878:97.422680,97.42,                                  100.0,388,388,26365,26752,                                  1,388,1000000,1000000,35114.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_28_genome.fasta,short,IncFII(pECLA),CP001919,NODE_58_length_22324_cov_26.603027:1596..2342:IncFII(pECLA)_1__CP001919:99.866131,99.87,                                  100.0,747,747,1596,2342,                                  1,747,1000000,1000000,22324.0
